Participant,block,Trial_Index_,identifier,face,you,proposer,fairness,OFFER_CUMMULATIVE,KEY_PRESSED,RT,accept,emotion,gender
P5,3,69,134,DST_064_M_HPY.png,600,400,hyperfair,0,a,2879.47,a,1,1
P5,3,70,20,DST_164_F_ANG.png,500,500,fair,0,a,1498.24,a,0,0
P5,3,71,86,DST_040_F_HPY.png,500,500,fair,0,a,1730.6,a,1,0
P5,3,72,65,DST_110_M_ANG.png,700,300,hyperfair,0,a,2201.54,a,0,1
P5,3,73,3,DST_138_F_ANG.png,100,900,unfair,0,a,1541.18,a,0,0
P5,3,74,112,DST_116_M_HPY.png,200,800,unfair,0,a,1127.29,a,1,1
P5,3,75,83,DST_124_F_HPY.png,400,600,unfair,0,a,1080.06,a,1,0
P5,3,76,117,DST_015_M_HPY.png,300,700,unfair,0,a,970.89,a,1,1
P5,3,77,46,DST_048_M_ANG.png,400,600,unfair,0,a,899.48,a,0,1
P5,3,78,32,DST_182_F_ANG.png,800,200,hyperfair,0,a,1519.25,a,0,0
P5,3,79,10,DST_133_F_ANG.png,400,600,unfair,0,a,1248.21,a,0,0
P5,3,80,19,DST_025_F_ANG.png,500,500,fair,0,a,894.74,a,0,0
P5,3,81,102,DST_177_F_HPY.png,700,300,hyperfair,0,a,1767.82,a,1,0
P5,3,82,120,DST_084_M_HPY.png,400,600,unfair,0,a,1489.37,a,1,1
P5,3,83,118,DST_048_M_HPY.png,400,600,unfair,0,a,1608.03,a,1,1
P5,3,84,119,DST_074_M_HPY.png,400,600,unfair,0,a,1033.73,a,1,1
P5,3,85,39,DST_031_M_ANG.png,100,900,unfair,0,a,1677.4,a,0,1
P5,3,86,88,DST_131_F_HPY.png,500,500,fair,0,a,3289.65,a,1,0
P5,3,87,91,DST_025_F_HPY.png,500,500,fair,0,a,1113.69,a,1,0
P5,3,88,41,DST_016_M_ANG.png,200,800,unfair,0,a,986.43,a,0,1
P5,3,89,111,DST_097_M_HPY.png,100,900,unfair,0,a,1953.71,a,1,1
P5,3,90,57,DST_088_M_ANG.png,500,500,fair,0,a,4832.91,a,0,1
P5,3,91,52,DST_097_M_ANG.png,500,500,fair,0,a,4163.44,a,0,1
P5,3,92,143,DST_083_M_HPY.png,900,100,hyperfair,0,a,1611.1,a,1,1
P5,3,93,29,DST_183_F_ANG.png,700,300,hyperfair,0,a,2633.71,a,0,0
P5,3,94,141,DST_079_M_HPY.png,800,200,hyperfair,0,a,1312.82,a,1,1
P5,3,95,135,DST_071_M_HPY.png,600,400,hyperfair,0,a,1241.04,a,1,1
P5,3,96,18,DST_023_F_ANG.png,500,500,fair,0,a,1971.98,a,0,0
P5,3,97,38,DST_043_M_ANG.png,100,900,unfair,0,a,2034.99,a,0,1
P5,3,98,9,DST_129_F_ANG.png,300,700,unfair,0,a,2290.51,a,0,0
P5,3,99,124,DST_013_M_HPY.png,500,500,fair,0,a,1157.16,a,1,1
P5,3,100,7,DST_009_F_ANG.png,300,700,unfair,0,a,1205.19,a,0,0
P5,3,101,62,DST_051_M_ANG.png,600,400,hyperfair,0,a,1617.44,a,0,1
P5,3,102,16,DST_131_F_ANG.png,500,500,fair,0,a,3409.01,a,0,0
P5,3,103,51,DST_090_M_ANG.png,500,500,fair,0,a,730.43,a,0,1
P5,3,104,100,DST_065_F_HPY.png,700,300,hyperfair,0,a,1611.08,a,1,0
P5,3,105,136,DST_093_M_HPY.png,700,300,hyperfair,0,a,1149.59,a,1,1
P5,3,106,127,DST_115_M_HPY.png,500,500,fair,0,a,1198.26,a,1,1
P5,3,107,92,DST_133_F_HPY.png,500,500,fair,0,a,672.46,a,1,0
P5,3,108,6,DST_130_F_ANG.png,200,800,unfair,0,a,1170.63,a,0,0
P5,3,109,116,DST_010_M_HPY.png,300,700,unfair,0,a,1485.05,a,1,1
P5,3,110,27,DST_157_F_ANG.png,600,400,hyperfair,0,a,1282.57,a,0,0
P5,3,111,61,DST_010_M_ANG.png,600,400,hyperfair,0,a,2241.19,a,0,1
P5,3,112,139,DST_119_M_HPY.png,800,200,hyperfair,0,a,1575.25,a,1,1
P5,3,113,99,DST_186_F_HPY.png,600,400,hyperfair,0,a,966.45,a,1,0
P5,3,114,130,DST_056_M_HPY.png,500,500,fair,0,a,976.7,a,1,1
P5,3,115,101,DST_157_F_HPY.png,700,300,hyperfair,0,a,806.84,a,1,0
P5,3,116,129,DST_031_M_HPY.png,500,500,fair,0,a,1030.5,a,1,1
P5,3,117,13,DST_167_F_ANG.png,500,500,fair,0,a,752.92,a,0,0
P5,3,118,25,DST_029_F_ANG.png,600,400,hyperfair,0,a,800.04,a,0,0
P5,3,119,126,DST_114_M_HPY.png,500,500,fair,0,a,701.46,a,1,1
P5,3,120,71,DST_012_M_ANG.png,900,100,hyperfair,0,a,498.02,a,0,1
P5,3,121,45,DST_099_M_ANG.png,300,700,unfair,0,a,1197.19,a,0,1
P5,3,122,138,DST_118_M_HPY.png,700,300,hyperfair,0,a,1835.84,a,1,1
P5,3,123,67,DST_020_M_ANG.png,800,200,hyperfair,0,a,2064.76,a,0,1
P5,3,124,54,DST_022_M_ANG.png,500,500,fair,0,a,1005.96,a,0,1
P5,3,125,81,DST_135_F_HPY.png,300,700,unfair,0,a,675.16,a,1,0
P5,3,126,74,DST_036_F_HPY.png,100,900,unfair,0,a,343.78,a,1,0
P5,3,127,106,DST_027_F_HPY.png,900,100,hyperfair,0,a,362.5,a,1,0
P5,3,128,43,DST_047_M_ANG.png,300,700,unfair,0,a,6154.83,a,0,1
P5,3,129,122,DST_047_M_HPY.png,500,500,fair,0,a,1107.59,a,1,1
P5,3,130,36,DST_004_F_ANG.png,900,100,hyperfair,0,a,868.08,a,0,0
P5,3,131,77,DST_017_F_HPY.png,200,800,unfair,0,a,4240.93,a,1,0
P5,3,132,107,DST_130_F_HPY.png,900,100,hyperfair,0,a,1334.44,a,1,0
P5,3,133,2,DST_017_F_ANG.png,100,900,unfair,0,a,1294.47,a,0,0
P5,3,134,108,DST_138_F_HPY.png,900,100,hyperfair,0,a,824.95,a,1,0
P5,3,135,5,DST_124_F_ANG.png,200,800,unfair,0,a,1351.16,a,0,0
P5,3,136,75,DST_142_F_HPY.png,100,900,unfair,0,a,1005.46,a,1,0
P5,3,137,56,DST_120_M_ANG.png,500,500,fair,0,a,979.72,a,0,1
P5,3,138,47,DST_030_M_ANG.png,400,600,unfair,0,a,1451.9,a,0,1
P5,3,139,35,DST_173_F_ANG.png,900,100,hyperfair,0,a,838,a,0,0
P5,3,140,90,DST_164_F_HPY.png,500,500,fair,0,a,724.29,a,1,0
P5,3,141,23,DST_032_F_ANG.png,500,500,fair,0,a,1144.38,a,0,0
P5,3,142,11,DST_137_F_ANG.png,400,600,unfair,0,a,841.29,a,0,0
P5,3,143,109,DST_026_M_HPY.png,100,900,unfair,0,a,1317.48,a,1,1
P5,3,144,104,DST_182_F_HPY.png,800,200,hyperfair,0,a,688.72,a,1,0
P6,3,1,128,DST_022_M_HPY.png,500,500,fair,0,a,2858.64,a,1,1
P6,3,2,107,DST_130_F_HPY.png,900,100,hyperfair,0,a,1944.59,a,1,0
P6,3,3,85,DST_002_F_HPY.png,500,500,fair,0,a,1560.04,a,1,0
P6,3,4,53,DST_103_M_ANG.png,500,500,fair,0,a,1164.93,a,0,1
P6,3,5,29,DST_183_F_ANG.png,700,300,hyperfair,0,a,1099.36,a,0,0
P6,3,6,69,DST_074_M_ANG.png,800,200,hyperfair,0,a,1071.03,a,0,1
P6,3,7,135,DST_071_M_HPY.png,600,400,hyperfair,0,a,1330.88,a,1,1
P6,3,8,141,DST_079_M_HPY.png,800,200,hyperfair,0,a,909.71,a,1,1
P6,3,9,104,DST_182_F_HPY.png,800,200,hyperfair,0,a,826.88,a,1,0
P6,3,10,55,DST_096_M_ANG.png,500,500,fair,0,a,984.83,a,0,1
P6,3,11,5,DST_124_F_ANG.png,200,800,unfair,0,j,1183.45,a,0,0
P6,3,12,114,DST_098_M_HPY.png,200,800,unfair,0,j,1123.34,a,1,1
P6,3,13,44,DST_079_M_ANG.png,300,700,unfair,0,j,1538.08,a,0,1
P6,3,14,124,DST_013_M_HPY.png,500,500,fair,0,a,803.51,a,1,1
P6,3,15,65,DST_110_M_ANG.png,700,300,hyperfair,0,a,771.92,a,0,1
P6,3,16,73,DST_029_F_HPY.png,100,900,unfair,0,j,1348.91,a,1,0
P6,3,17,113,DST_016_M_HPY.png,200,800,unfair,0,j,1117.86,a,1,1
P6,3,18,47,DST_030_M_ANG.png,400,600,unfair,0,a,976.27,a,0,1
P6,3,19,50,DST_089_M_ANG.png,500,500,fair,0,j,823.33,a,0,1
P6,3,20,25,DST_029_F_ANG.png,600,400,hyperfair,0,a,870.2,a,0,0
P6,3,21,45,DST_099_M_ANG.png,300,700,unfair,0,a,913.07,a,0,1
P6,3,22,34,DST_042_F_ANG.png,900,100,hyperfair,0,a,1069.49,a,0,0
P6,3,23,19,DST_025_F_ANG.png,500,500,fair,0,a,991.41,a,0,0
P6,3,24,49,DST_068_M_ANG.png,500,500,fair,0,a,603.85,a,0,1
P6,3,25,20,DST_164_F_ANG.png,500,500,fair,0,a,663.22,a,0,0
P6,3,26,120,DST_084_M_HPY.png,400,600,unfair,0,a,1114.77,a,1,1
P6,3,27,23,DST_032_F_ANG.png,500,500,fair,0,a,603.99,a,0,0
P6,3,28,127,DST_115_M_HPY.png,500,500,fair,0,a,665.08,a,1,1
P6,3,29,62,DST_051_M_ANG.png,600,400,hyperfair,0,a,743.51,a,0,1
P6,3,30,59,DST_098_M_ANG.png,500,500,fair,0,a,617.89,a,0,1
P6,3,31,136,DST_093_M_HPY.png,700,300,hyperfair,0,a,572.01,a,1,1
P6,3,32,81,DST_135_F_HPY.png,300,700,unfair,0,j,1509.49,a,1,0
P6,3,33,143,DST_083_M_HPY.png,900,100,hyperfair,0,a,1095.13,a,1,1
P6,3,34,15,DST_123_F_ANG.png,500,500,fair,0,a,954.84,a,0,0
P6,3,35,37,DST_071_M_ANG.png,100,900,unfair,0,j,1810.91,a,0,1
P6,3,36,38,DST_043_M_ANG.png,100,900,unfair,0,j,1229.48,a,0,1
P6,3,37,26,DST_135_F_ANG.png,600,400,hyperfair,0,a,788.99,a,0,0
P6,3,38,17,DST_145_F_ANG.png,500,500,fair,0,a,964,a,0,0
P6,3,39,77,DST_017_F_HPY.png,200,800,unfair,0,j,1517.16,a,1,0
P6,3,40,1,DST_046_F_ANG.png,100,900,unfair,0,j,993.18,a,0,0
P6,3,41,13,DST_167_F_ANG.png,500,500,fair,0,a,519.55,a,0,0
P6,3,42,56,DST_120_M_ANG.png,500,500,fair,0,a,596.01,a,0,1
P6,3,43,108,DST_138_F_HPY.png,900,100,hyperfair,0,a,777.32,a,1,0
P6,3,44,130,DST_056_M_HPY.png,500,500,fair,0,a,471.53,a,1,1
P6,3,45,43,DST_047_M_ANG.png,300,700,unfair,0,a,755.32,a,0,1
P6,3,46,97,DST_173_F_HPY.png,600,400,hyperfair,0,a,501.72,a,1,0
P6,3,47,126,DST_114_M_HPY.png,500,500,fair,0,a,606.65,a,1,1
P6,3,48,144,DST_091_M_HPY.png,900,100,hyperfair,0,a,567.28,a,1,1
P6,3,49,111,DST_097_M_HPY.png,100,900,unfair,0,a,527.47,a,1,1
P6,3,50,3,DST_138_F_ANG.png,100,900,unfair,0,a,989.23,a,0,0
P6,3,51,87,DST_046_F_HPY.png,500,500,fair,0,a,561.34,a,1,0
P6,3,52,39,DST_031_M_ANG.png,100,900,unfair,0,a,747.64,a,0,1
P6,3,53,139,DST_119_M_HPY.png,800,200,hyperfair,0,a,653.06,a,1,1
P6,3,54,63,DST_081_M_ANG.png,600,400,hyperfair,0,a,625.48,a,0,1
P6,3,55,102,DST_177_F_HPY.png,700,300,hyperfair,0,a,598.03,a,1,0
P6,3,56,8,DST_149_F_ANG.png,300,700,unfair,0,a,511.05,a,0,0
P6,3,57,94,DST_159_F_HPY.png,500,500,fair,0,a,1193.09,a,1,0
P6,3,58,142,DST_081_M_HPY.png,900,100,hyperfair,0,a,601.36,a,1,1
P6,3,59,100,DST_065_F_HPY.png,700,300,hyperfair,0,a,654.64,a,1,0
P6,3,60,74,DST_036_F_HPY.png,100,900,unfair,0,a,1012.76,a,1,0
P6,3,61,92,DST_133_F_HPY.png,500,500,fair,0,a,761.69,a,1,0
P6,3,62,42,DST_026_M_ANG.png,200,800,unfair,0,a,1082.22,a,0,1
P6,3,63,67,DST_020_M_ANG.png,800,200,hyperfair,0,a,638.07,a,0,1
P6,3,64,115,DST_103_M_HPY.png,300,700,unfair,0,a,531.79,a,1,1
P6,3,65,116,DST_010_M_HPY.png,300,700,unfair,0,a,752.98,a,1,1
P6,3,66,32,DST_182_F_ANG.png,800,200,hyperfair,0,a,578.42,a,0,0
P6,3,67,121,DST_012_M_HPY.png,500,500,fair,0,a,1098.36,a,1,1
P6,3,68,41,DST_016_M_ANG.png,200,800,unfair,0,a,558.97,a,0,1
P6,3,69,110,DST_086_M_HPY.png,100,900,unfair,0,a,1159.39,a,1,1
P6,3,70,28,DST_161_F_ANG.png,700,300,hyperfair,0,a,742.74,a,0,0
P6,3,71,2,DST_017_F_ANG.png,100,900,unfair,0,a,501.63,a,0,0
P6,3,72,137,DST_089_M_HPY.png,700,300,hyperfair,0,a,865.39,a,1,1
P6,3,73,24,DST_147_F_ANG.png,500,500,fair,0,a,982.8,a,0,0
P6,3,74,125,DST_096_M_HPY.png,500,500,fair,0,a,593.85,a,1,1
P6,3,75,9,DST_129_F_ANG.png,300,700,unfair,0,a,695.08,a,0,0
P6,3,76,72,DST_013_M_ANG.png,900,100,hyperfair,0,a,553.46,a,0,1
P6,3,77,80,DST_128_F_HPY.png,300,700,unfair,0,a,1054.57,a,1,0
P6,3,78,86,DST_040_F_HPY.png,500,500,fair,0,a,756.39,a,1,0
P6,3,79,54,DST_022_M_ANG.png,500,500,fair,0,a,679.72,a,0,1
P6,3,80,112,DST_116_M_HPY.png,200,800,unfair,0,a,601.54,a,1,1
P6,3,81,132,DST_122_M_HPY.png,500,500,fair,0,a,608.55,a,1,1
P6,3,82,21,DST_174_F_ANG.png,500,500,fair,0,a,619.54,a,0,0
P6,3,83,79,DST_149_F_HPY.png,300,700,unfair,0,a,958.56,a,1,0
P6,3,84,88,DST_131_F_HPY.png,500,500,fair,0,a,633.04,a,1,0
P6,3,85,48,DST_056_M_ANG.png,400,600,unfair,0,a,732.12,a,0,1
P6,3,86,98,DST_174_F_HPY.png,600,400,hyperfair,0,a,591.15,a,1,0
P6,3,87,68,DST_064_M_ANG.png,800,200,hyperfair,0,a,533.27,a,0,1
P6,3,88,103,DST_126_F_HPY.png,800,200,hyperfair,0,a,737.59,a,1,0
P6,3,89,6,DST_130_F_ANG.png,200,800,unfair,0,a,594.17,a,0,0
P6,3,90,57,DST_088_M_ANG.png,500,500,fair,0,a,615.51,a,0,1
P6,3,91,18,DST_023_F_ANG.png,500,500,fair,0,a,433.4,a,0,0
P6,3,92,61,DST_010_M_ANG.png,600,400,hyperfair,0,a,510.53,a,0,1
P6,3,93,90,DST_164_F_HPY.png,500,500,fair,0,a,760.02,a,1,0
P6,3,94,11,DST_137_F_ANG.png,400,600,unfair,0,a,673.27,a,0,0
P6,3,95,105,DST_185_F_HPY.png,800,200,hyperfair,0,a,436.17,a,1,0
P6,3,96,122,DST_047_M_HPY.png,500,500,fair,0,a,401.17,a,1,1
P6,3,97,117,DST_015_M_HPY.png,300,700,unfair,0,a,591.1,a,1,1
P6,3,98,71,DST_012_M_ANG.png,900,100,hyperfair,0,a,566.53,a,0,1
P6,3,99,83,DST_124_F_HPY.png,400,600,unfair,0,a,574.15,a,1,0
P6,3,100,12,DST_040_F_ANG.png,400,600,unfair,0,a,474.59,a,0,0
P6,3,101,10,DST_133_F_ANG.png,400,600,unfair,0,a,745.77,a,0,0
P6,3,102,91,DST_025_F_HPY.png,500,500,fair,0,a,506.4,a,1,0
P6,3,103,16,DST_131_F_ANG.png,500,500,fair,0,a,441.55,a,0,0
P6,3,104,7,DST_009_F_ANG.png,300,700,unfair,0,a,577.83,a,0,0
P6,3,105,133,DST_030_M_HPY.png,600,400,hyperfair,0,a,569.19,a,1,1
P6,3,106,31,DST_171_F_ANG.png,800,200,hyperfair,0,a,593.48,a,0,0
P6,3,107,35,DST_173_F_ANG.png,900,100,hyperfair,0,a,535,a,0,0
P6,3,108,134,DST_064_M_HPY.png,600,400,hyperfair,0,a,545.81,a,1,1
P6,3,109,4,DST_024_F_ANG.png,200,800,unfair,0,a,973.67,a,0,0
P6,3,110,109,DST_026_M_HPY.png,100,900,unfair,0,a,774,a,1,1
P6,3,111,123,DST_077_M_HPY.png,500,500,fair,0,a,533.15,a,1,1
P6,3,112,33,DST_002_F_ANG.png,800,200,hyperfair,0,a,592.59,a,0,0
P6,3,113,118,DST_048_M_HPY.png,400,600,unfair,0,a,565.86,a,1,1
P6,3,114,58,DST_091_M_ANG.png,500,500,fair,0,a,509.72,a,0,1
P6,3,115,40,DST_119_M_ANG.png,200,800,unfair,0,a,584.97,a,0,1
P6,3,116,46,DST_048_M_ANG.png,400,600,unfair,0,a,576.12,a,0,1
P6,3,117,64,DST_106_M_ANG.png,700,300,hyperfair,0,a,616.66,a,0,1
P6,3,118,84,DST_129_F_HPY.png,400,600,unfair,0,a,592.64,a,1,0
P6,3,119,93,DST_146_F_HPY.png,500,500,fair,0,a,725.99,a,1,0
P6,3,120,14,DST_005_F_ANG.png,500,500,fair,0,a,441.43,a,0,0
P6,3,121,36,DST_004_F_ANG.png,900,100,hyperfair,0,a,515.39,a,0,0
P6,3,122,27,DST_157_F_ANG.png,600,400,hyperfair,0,a,861.6,a,0,0
P6,3,123,89,DST_137_F_HPY.png,500,500,fair,0,a,506.23,a,1,0
P6,3,124,30,DST_036_F_ANG.png,700,300,hyperfair,0,a,548.61,a,0,0
P6,3,125,140,DST_018_M_HPY.png,800,200,hyperfair,0,a,829.71,a,1,1
P6,3,126,119,DST_074_M_HPY.png,400,600,unfair,0,a,555.48,a,1,1
P6,3,127,95,DST_161_F_HPY.png,500,500,fair,0,a,610.72,a,1,0
P6,3,128,75,DST_142_F_HPY.png,100,900,unfair,0,a,552.77,a,1,0
P6,3,129,101,DST_157_F_HPY.png,700,300,hyperfair,0,a,545.33,a,1,0
P6,3,130,51,DST_090_M_ANG.png,500,500,fair,0,a,536.22,a,0,1
P6,3,131,99,DST_186_F_HPY.png,600,400,hyperfair,0,a,463.49,a,1,0
P6,3,132,78,DST_145_F_HPY.png,200,800,unfair,0,a,556.31,a,1,0
P6,3,133,76,DST_183_F_HPY.png,200,800,unfair,0,a,456.74,a,1,0
P6,3,134,129,DST_031_M_HPY.png,500,500,fair,0,a,612.94,a,1,1
P6,3,135,22,DST_186_F_ANG.png,500,500,fair,0,a,573.8,a,0,0
P6,3,136,96,DST_162_F_HPY.png,500,500,fair,0,a,570.01,a,1,0
P6,3,137,60,DST_118_M_ANG.png,500,500,fair,0,a,630.03,a,0,1
P6,3,138,70,DST_115_M_ANG.png,900,100,hyperfair,0,a,651.41,a,0,1
P6,3,139,66,DST_114_M_ANG.png,700,300,hyperfair,0,a,512.14,a,0,1
P6,3,140,82,DST_009_F_HPY.png,400,600,unfair,0,j,937.81,a,1,0
P6,3,141,106,DST_027_F_HPY.png,900,100,hyperfair,0,a,739.16,a,1,0
P6,3,142,52,DST_097_M_ANG.png,500,500,fair,0,a,610.99,a,0,1
P6,3,143,138,DST_118_M_HPY.png,700,300,hyperfair,0,a,551.24,a,1,1
P6,3,144,131,DST_088_M_HPY.png,500,500,fair,0,a,976.04,a,1,1
P7,3,1,11,DST_137_F_ANG.png,400,600,unfair,0,a,2394.44,a,0,0
P7,3,2,67,DST_020_M_ANG.png,800,200,hyperfair,0,a,2006.99,a,0,1
P7,3,3,139,DST_119_M_HPY.png,800,200,hyperfair,0,a,1848.32,a,1,1
P7,3,4,107,DST_130_F_HPY.png,900,100,hyperfair,0,a,1436.63,a,1,0
P7,3,5,21,DST_174_F_ANG.png,500,500,fair,0,a,971.06,a,0,0
P7,3,6,96,DST_162_F_HPY.png,500,500,fair,0,a,756.48,a,1,0
P7,3,7,47,DST_030_M_ANG.png,400,600,unfair,0,a,2081.9,a,0,1
P7,3,8,14,DST_005_F_ANG.png,500,500,fair,0,a,1439.47,a,0,0
P7,3,9,108,DST_138_F_HPY.png,900,100,hyperfair,0,a,1189.91,a,1,0
P7,3,10,39,DST_031_M_ANG.png,100,900,unfair,0,j,3525.22,a,0,1
P7,3,11,83,DST_124_F_HPY.png,400,600,unfair,0,a,2471.31,a,1,0
P7,3,12,51,DST_090_M_ANG.png,500,500,fair,0,a,1811.98,a,0,1
P7,3,13,79,DST_149_F_HPY.png,300,700,unfair,0,a,2347.16,a,1,0
P7,3,14,34,DST_042_F_ANG.png,900,100,hyperfair,0,a,1084.72,a,0,0
P7,3,15,126,DST_114_M_HPY.png,500,500,fair,0,a,752.14,a,1,1
P7,3,16,132,DST_122_M_HPY.png,500,500,fair,0,a,791.55,a,1,1
P7,3,17,59,DST_098_M_ANG.png,500,500,fair,0,a,3497.04,a,0,1
P7,3,18,20,DST_164_F_ANG.png,500,500,fair,0,a,801.25,a,0,0
P7,3,19,98,DST_174_F_HPY.png,600,400,hyperfair,0,a,910.65,a,1,0
P7,3,20,30,DST_036_F_ANG.png,700,300,hyperfair,0,a,1930.95,a,0,0
P7,3,21,45,DST_099_M_ANG.png,300,700,unfair,0,a,3645.15,a,0,1
P7,3,22,18,DST_023_F_ANG.png,500,500,fair,0,a,1163.21,a,0,0
P7,3,23,1,DST_046_F_ANG.png,100,900,unfair,0,j,1850.57,a,0,0
P7,3,24,75,DST_142_F_HPY.png,100,900,unfair,0,j,2404.23,a,1,0
P7,3,25,53,DST_103_M_ANG.png,500,500,fair,0,a,707.37,a,0,1
P7,3,26,101,DST_157_F_HPY.png,700,300,hyperfair,0,a,3061.78,a,1,0
P7,3,27,26,DST_135_F_ANG.png,600,400,hyperfair,0,a,4682.45,a,0,0
P7,3,28,5,DST_124_F_ANG.png,200,800,unfair,0,j,3039.66,a,0,0
P7,3,29,112,DST_116_M_HPY.png,200,800,unfair,0,j,3048.09,a,1,1
P7,3,30,131,DST_088_M_HPY.png,500,500,fair,0,a,861.57,a,1,1
P7,3,31,73,DST_029_F_HPY.png,100,900,unfair,0,j,1833.88,a,1,0
P7,3,32,70,DST_115_M_ANG.png,900,100,hyperfair,0,a,2386.24,a,0,1
P7,3,33,27,DST_157_F_ANG.png,600,400,hyperfair,0,a,6225.09,a,0,0
P7,3,34,134,DST_064_M_HPY.png,600,400,hyperfair,0,a,2699.13,a,1,1
P7,3,35,22,DST_186_F_ANG.png,500,500,fair,0,a,700.14,a,0,0
P7,3,36,42,DST_026_M_ANG.png,200,800,unfair,0,j,2048.89,a,0,1
P7,3,37,109,DST_026_M_HPY.png,100,900,unfair,0,j,1374.14,a,1,1
P7,3,38,31,DST_171_F_ANG.png,800,200,hyperfair,0,a,1383.03,a,0,0
P7,3,39,99,DST_186_F_HPY.png,600,400,hyperfair,0,a,1709.96,a,1,0
P7,3,40,87,DST_046_F_HPY.png,500,500,fair,0,a,807.6,a,1,0
P7,3,41,6,DST_130_F_ANG.png,200,800,unfair,0,j,1445.54,a,0,0
P7,3,42,117,DST_015_M_HPY.png,300,700,unfair,0,a,2601.33,a,1,1
P7,3,43,2,DST_017_F_ANG.png,100,900,unfair,0,j,1759.81,a,0,0
P7,3,44,133,DST_030_M_HPY.png,600,400,hyperfair,0,a,2693.48,a,1,1
P7,3,45,100,DST_065_F_HPY.png,700,300,hyperfair,0,a,1255.44,a,1,0
P7,3,46,128,DST_022_M_HPY.png,500,500,fair,0,a,12851.93,a,1,1
P7,3,47,92,DST_133_F_HPY.png,500,500,fair,0,a,966.3,a,1,0
P7,3,48,50,DST_089_M_ANG.png,500,500,fair,0,a,770.12,a,0,1
P7,3,49,10,DST_133_F_ANG.png,400,600,unfair,0,a,1918.52,a,0,0
P7,3,50,130,DST_056_M_HPY.png,500,500,fair,0,a,1471.96,a,1,1
P7,3,51,125,DST_096_M_HPY.png,500,500,fair,0,a,659.64,a,1,1
P7,3,52,82,DST_009_F_HPY.png,400,600,unfair,0,a,2087.3,a,1,0
P7,3,53,68,DST_064_M_ANG.png,800,200,hyperfair,0,a,1362.14,a,0,1
P7,3,54,43,DST_047_M_ANG.png,300,700,unfair,0,a,966.13,a,0,1
P7,3,55,52,DST_097_M_ANG.png,500,500,fair,0,a,1117.27,a,0,1
P7,3,56,36,DST_004_F_ANG.png,900,100,hyperfair,0,a,1196.88,a,0,0
P7,3,57,25,DST_029_F_ANG.png,600,400,hyperfair,0,a,1882.3,a,0,0
P7,3,58,104,DST_182_F_HPY.png,800,200,hyperfair,0,a,1596.93,a,1,0
P7,3,59,124,DST_013_M_HPY.png,500,500,fair,0,a,840.87,a,1,1
P7,3,60,91,DST_025_F_HPY.png,500,500,fair,0,a,1210.57,a,1,0
P7,3,61,54,DST_022_M_ANG.png,500,500,fair,0,a,765.44,a,0,1
P7,3,62,106,DST_027_F_HPY.png,900,100,hyperfair,0,a,1197.3,a,1,0
P7,3,63,19,DST_025_F_ANG.png,500,500,fair,0,a,764.03,a,0,0
P7,3,64,135,DST_071_M_HPY.png,600,400,hyperfair,0,a,1133.38,a,1,1
P7,3,65,84,DST_129_F_HPY.png,400,600,unfair,0,a,1663.12,a,1,0
P7,3,66,78,DST_145_F_HPY.png,200,800,unfair,0,j,3085.32,a,1,0
P7,3,67,123,DST_077_M_HPY.png,500,500,fair,0,a,1967.85,a,1,1
P7,3,68,44,DST_079_M_ANG.png,300,700,unfair,0,j,2306.89,a,0,1
P7,3,69,137,DST_089_M_HPY.png,700,300,hyperfair,0,a,2485.38,a,1,1
P7,3,70,64,DST_106_M_ANG.png,700,300,hyperfair,0,a,1190.74,a,0,1
P7,3,71,40,DST_119_M_ANG.png,200,800,unfair,0,j,2564.99,a,0,1
P7,3,72,15,DST_123_F_ANG.png,500,500,fair,0,a,956.87,a,0,0
P7,3,73,81,DST_135_F_HPY.png,300,700,unfair,0,a,2674.04,a,1,0
P7,3,74,120,DST_084_M_HPY.png,400,600,unfair,0,a,1286.09,a,1,1
P7,3,75,142,DST_081_M_HPY.png,900,100,hyperfair,0,a,1663.28,a,1,1
P7,3,76,90,DST_164_F_HPY.png,500,500,fair,0,a,1069.76,a,1,0
P7,3,77,49,DST_068_M_ANG.png,500,500,fair,0,a,839.47,a,0,1
P7,3,78,119,DST_074_M_HPY.png,400,600,unfair,0,a,1139.48,a,1,1
P7,3,79,4,DST_024_F_ANG.png,200,800,unfair,0,j,8613.63,a,0,0
P7,3,80,13,DST_167_F_ANG.png,500,500,fair,0,a,942,a,0,0
P7,3,81,33,DST_002_F_ANG.png,800,200,hyperfair,0,a,2342.56,a,0,0
P7,3,82,111,DST_097_M_HPY.png,100,900,unfair,0,j,1912.2,a,1,1
P7,3,83,105,DST_185_F_HPY.png,800,200,hyperfair,0,a,3658.09,a,1,0
P7,3,84,72,DST_013_M_ANG.png,900,100,hyperfair,0,a,1177.15,a,0,1
P7,3,85,88,DST_131_F_HPY.png,500,500,fair,0,a,743.42,a,1,0
P7,3,86,28,DST_161_F_ANG.png,700,300,hyperfair,0,a,1721.89,a,0,0
P7,3,87,113,DST_016_M_HPY.png,200,800,unfair,0,j,2546.99,a,1,1
P7,3,88,58,DST_091_M_ANG.png,500,500,fair,0,a,733.29,a,0,1
P7,3,89,32,DST_182_F_ANG.png,800,200,hyperfair,0,a,863.2,a,0,0
P7,3,90,80,DST_128_F_HPY.png,300,700,unfair,0,a,2379.28,a,1,0
P7,3,91,61,DST_010_M_ANG.png,600,400,hyperfair,0,a,1132.14,a,0,1
